timestamp,code,i01,i02,i03,i04r,i05,i06,i07,i08r,i09,i10,n_facebook_friends,n_hangover,age,sex,extra_single_item,time_conversation,presentation,n_party,clients,extra_vignette,extra_description,prop_na_per_row,extra_mean,extra_median,n_clients
11.09.2016 13:18:43,SWZ,3,2,1,1,3,3,3,3,3,2,50,1.0,32,Frau,3,30.0,nein,7.0,im Schnitt 1 Mal pro Tag,passt insgesamt,3,0.0,2.4,3.0,1.0
11.09.2016 14:02:41,TGN,3,3,1,3,3,3,2,3,3,2,NA,3.0,26,Frau,2,15.0,ja,10.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,2,0.043478260869565216,2.6,3.0,NA
11.09.2016 16:54:34,SSG,3,2,1,2,3,3,3,2,4,2,185,0.0,29,Frau,3,60.0,ja,5.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.5,2.5,NA
11.09.2016 19:11:53,Mmk,2,3,1,2,1,3,2,3,2,1,NA,200.0,28,Frau,1,15.0,nein,5.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,5,0.043478260869565216,2.0,2.0,NA
11.09.2016 21:45:41,AKM,3,1,1,2,3,3,3,2,4,2,550,24.0,28,Mann,3,20.0,nein,30.0,im Schnitt 1 Mal pro Woche,keine Antwort,3,0.0,2.4,2.5,1.0
11.09.2016 22:24:28,ASS,2,2,2,3,2,4,3,3,2,1,130,2.0,21,Frau,2,15.0,nein,4.0,im Schnitt 1 Mal pro Tag,passt insgesamt,5,0.0,2.4,2.0,1.0
12.09.2016 13:44:16,WML,4,1,2,1,4,2,4,1,3,2,350,4.0,25,Frau,3,10.0,nein,10.0,im Schnitt mehrfach pro Tag,keine Antwort,2,0.0,2.4,2.0,NA
12.09.2016 17:07:27,RRT,2,3,1,3,2,3,3,3,4,2,430,0.0,29,Frau,1,30.0,nein,0.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,5,0.0,2.6,3.0,NA
12.09.2016 19:50:59,NKH,4,2,1,2,3,2,3,2,3,3,150,6.0,29,Mann,3,10.0,ja,6.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.5,2.5,NA
13.09.2016 00:24:27,,4,3,3,3,2,2,4,1,4,3,435,25.0,27,Mann,3,15.0,nein,10.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,3,0.0,2.9,3.0,1.0
13.09.2016 10:02:16,DAS,3,3,1,2,1,3,3,2,2,3,192,5.0,29,Mann,3,25.0,nein,5.0,im Schnitt 1 Mal pro Quartal (oder weniger),keine Antwort,2,0.0,2.3,2.5,1.0
13.09.2016 11:59:56,MBA,3,2,1,2,2,2,3,3,4,2,298,10.0,22,Frau,3,15.0,ja,15.0,im Schnitt mehrfach pro Tag,passt insgesamt,4,0.0,2.4,2.0,NA
13.09.2016 12:24:02,MAE,4,2,2,1,4,3,4,1,4,3,446,2.0,26,Mann,3,5.0,ja,20.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.8,3.0,NA
13.09.2016 12:24:42,SBR,3,1,2,2,3,2,2,2,4,3,200,0.0,19,Frau,2,5.0,ja,15.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,3,0.0,2.4,2.0,1.0
13.09.2016 13:34:39,LKM,3,2,2,2,3,2,2,4,3,1,300,0.0,21,Frau,2,15.0,nein,12.0,im Schnitt 1 Mal pro Tag,passt insgesamt nicht,4,0.0,2.4,2.0,1.0
13.09.2016 15:30:59,EMM,4,1,1,1,3,1,3,2,3,2,460,5.0,24,Frau,3,NA,nein,15.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.1,2.0,NA
13.09.2016 19:35:53,,2,4,1,3,2,3,1,1,4,2,280,5.0,20,Mann,1,40.0,nein,20.0,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,5,0.0,2.3,2.0,1.0
14.09.2016 10:47:17,,3,1,1,1,3,2,3,2,3,2,413,1.0,24,Frau,3,NA,,4.0,im Schnitt 1 Mal pro Woche,passt insgesamt,3,0.0,2.1,2.0,1.0
14.09.2016 12:10:09,,3,2,1,NA,3,3,3,3,3,1,240,3.0,23,Frau,1,30.0,nein,6.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,5,0.043478260869565216,2.4444444444444446,3.0,NA
14.09.2016 13:42:47,SGH,4,2,1,1,4,2,4,2,4,3,25,1.0,22,Frau,4,5.0,ja,5.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,2,0.0,2.7,2.5,1.0
14.09.2016 17:08:35,SEM,3,2,1,3,1,4,1,1,3,1,300,30.0,24,Mann,1,60.0,nein,50.0,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,6,0.0,2.0,1.5,1.0
15.09.2016 10:59:21,WPM,4,3,1,1,4,2,2,4,3,1,33,0.0,42,Frau,2,3.0,nein,0.0,gar nicht,passt insgesamt nicht,4,0.0,2.5,2.5,NA
15.09.2016 15:09:24,PAW,4,1,2,1,3,1,4,1,4,4,750,30.0,22,Mann,4,5.0,nein,30.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.5,2.5,NA
15.09.2016 16:28:46,ASM,4,1,3,2,3,2,3,2,4,4,610,10.0,22,Frau,3,5.0,nein,30.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.8,3.0,NA
15.09.2016 16:33:51,ZRO,4,1,3,1,4,3,4,1,4,4,483,5.0,28,Mann,4,3.0,ja,20.0,im Schnitt mehrfach pro Tag,passt insgesamt,1,0.0,2.9,3.5,NA
15.09.2016 17:25:07,ASE,2,3,1,3,2,3,2,3,3,1,250,6.0,25,Frau,2,20.0,nein,12.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,5,0.0,2.3,2.5,NA
15.09.2016 17:43:10,JHB,2,4,1,3,2,4,2,3,3,2,200,0.0,26,Frau,2,10.0,nein,6.0,im Schnitt mehrfach pro Tag,passt insgesamt,5,0.0,2.6,2.5,NA
16.09.2016 10:55:40,MHK,4,1,3,1,4,1,3,1,4,3,350,4.0,29,Frau,4,5.0,ja,12.0,im Schnitt mehrfach pro Tag,passt insgesamt,1,0.0,2.5,3.0,NA
16.09.2016 15:06:00,,4,1,3,1,4,1,3,2,4,2,400,5.0,19,Frau,3,2.0,nein,30.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.5,2.5,NA
16.09.2016 19:08:08,MLG42AC,4,1,4,2,4,1,3,2,4,2,477,4.0,22,Frau,2,15.0,nein,15.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,3,0.0,2.7,2.5,NA
17.09.2016 19:14:33,DSB,2,3,1,3,2,3,2,4,3,2,350,0.0,25,Frau,1,NA,nein,1.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,6,0.0,2.5,2.5,NA
18.09.2016 18:57:27,RRD,4,1,3,2,4,1,3,2,4,2,80,5.0,22,Frau,3,20.0,ja,12.0,im Schnitt 1 Mal pro Monat,keine Antwort,3,0.0,2.6,2.5,1.0
18.09.2016 21:52:35,,3,2,1,1,4,2,3,3,4,3,350,4.0,23,Frau,3,5.0,ja,6.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.6,3.0,NA
19.09.2016 06:53:02,,4,4,1,1,NA,4,4,2,3,2,686,NA,23,Frau,3,2.0,nein,50.0,täglich zwischen 20-50,keine Antwort,2,0.043478260869565216,2.7777777777777777,3.0,20.0
19.09.2016 14:32:00,otm,3,NA,2,2,2,1,2,3,4,2,150,3.0,23,Frau,2,15.0,ja,4.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.043478260869565216,2.3333333333333335,2.0,NA
19.09.2016 19:26:05,,3,1,1,2,4,1,4,2,3,3,1300,10.0,25,Frau,4,7.0,nein,15.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.4,2.5,NA
19.09.2016 21:24:02,572ezg,3,2,2,2,3,2,3,3,3,2,292,0.0,23,Frau,3,5.0,nein,12.0,im Schnitt mehrfach pro Tag,keine Antwort,3,0.0,2.5,2.5,NA
19.09.2016 22:24:22,TWM,3,1,2,1,4,1,4,2,3,3,1300,10.0,25,Frau,4,10.0,nein,13.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.4,2.5,NA
20.09.2016 16:19:58,KAO,3,2,1,1,4,2,3,2,4,4,261,10.0,28,Frau,4,10.0,ja,30.0,im Schnitt mehrfach pro Tag,passt insgesamt,1,0.0,2.6,2.5,NA
20.09.2016 19:51:33,MGD,4,2,1,2,3,2,3,3,4,2,110,4.0,24,Frau,3,15.0,nein,20.0,im Schnitt mehrfach pro Tag,passt insgesamt,4,0.0,2.6,2.5,NA
20.09.2016 23:03:44,JSH,4,1,2,1,4,3,4,1,4,3,535,6.0,30,Frau,3,15.0,nein,14.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,1,0.0,2.7,3.0,NA
21.09.2016 00:58:08,,4,2,3,1,4,2,3,1,4,4,309,20.0,20,Mann,3,5.0,ja,30.0,im Schnitt 1 Mal pro Tag,keine Antwort,2,0.0,2.8,3.0,1.0
21.09.2016 10:50:54,KHD,2,4,2,2,2,4,3,3,3,2,NA,1.0,48,Mann,1,10.0,ja,0.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,4,0.043478260869565216,2.7,2.5,1.0
21.09.2016 11:49:07,WHE,3,2,1,1,4,2,4,1,4,3,175,5.0,30,Frau,3,3.0,ja,10.0,im Schnitt 1 Mal pro Woche,passt insgesamt,2,0.0,2.5,2.5,1.0
21.09.2016 14:45:55,BBP,2,3,1,2,3,3,3,3,3,2,41,0.0,28,Frau,3,NA,ja,15.0,im Schnitt mehrfach pro Tag,passt insgesamt,6,0.0,2.5,3.0,NA
21.09.2016 16:06:51,HSL,4,1,1,2,2,1,3,1,4,1,236,25.0,27,Mann,1,10.0,nein,35.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,3,0.0,2.0,1.5,1.0
21.09.2016 22:55:32,ACR,3,3,3,2,2,2,3,3,3,4,300,1.0,38,Mann,3,10.0,ja,5.0,im Schnitt 1 Mal pro Woche,passt insgesamt,2,0.0,2.8,3.0,1.0
22.09.2016 12:38:39,KHL,4,2,2,2,3,2,3,1,3,2,300,2.0,24,Frau,3,5.0,ja,5.0,im Schnitt 1 Mal pro Woche,passt insgesamt,2,0.0,2.4,2.0,1.0
23.09.2016 13:29:10,UMR,3,2,1,2,2,2,2,3,2,2,302,4.0,21,Frau,2,5.0,nein,3.0,im Schnitt mehrfach pro Tag,keine Antwort,5,0.0,2.1,2.0,NA
23.09.2016 13:45:10,GRM,3,3,1,2,3,2,4,1,4,1,NA,10.0,21,Frau,2,30.0,nein,48.0,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,4,0.043478260869565216,2.4,2.5,1.0
24.09.2016 15:15:41,HBO,4,2,1,2,4,2,2,1,4,3,NA,2.0,24,Frau,3,15.0,nein,15.0,im Schnitt 1 Mal pro Monat,passt insgesamt,3,0.043478260869565216,2.5,2.0,1.0
25.09.2016 16:10:38,GKD,3,1,1,3,2,2,2,2,3,2,195,3.0,23,Frau,2,20.0,ja,30.0,im Schnitt 1 Mal pro Woche,passt insgesamt,5,0.0,2.1,2.0,1.0
25.09.2016 16:10:43,MPB,4,1,2,1,4,2,3,2,4,1,NA,1.0,43,Frau,3,10.0,nein,2.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.043478260869565216,2.4,2.0,NA
25.09.2016 18:28:28,Rwm,3,2,4,1,3,2,2,3,4,1,200,1.0,23,Frau,3,5.0,ja,3.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.5,2.5,NA
26.09.2016 08:38:30,JKI,4,1,3,1,3,1,3,2,3,2,150,5.0,23,Frau,3,10.0,ja,30.0,im Schnitt 1 Mal pro Woche,passt insgesamt,2,0.0,2.3,2.5,1.0
26.09.2016 09:28:41,HUM,3,1,1,1,3,2,3,1,3,3,700,40.0,23,Mann,3,30.0,nein,50.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.1,2.5,NA
27.09.2016 09:05:46,ABW,4,1,2,2,3,2,3,2,4,3,400,10.0,24,Frau,3,10.0,ja,24.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.6,2.5,NA
27.09.2016 10:53:52,,3,2,1,1,3,2,3,1,4,4,200,0.0,25,Frau,4,5.0,ja,0.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,1,0.0,2.4,2.5,1.0
27.09.2016 16:36:19,JHU,4,1,2,1,4,1,4,1,4,3,600,8.0,24,Frau,4,5.0,ja,10.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.5,2.5,NA
27.09.2016 16:36:37,,4,2,3,1,4,1,4,1,4,3,680,25.0,23,Frau,4,5.0,ja,50.0,im Schnitt mehrfach pro Tag,passt insgesamt,1,0.0,2.7,3.0,NA
27.09.2016 16:37:38,,4,2,2,1,4,2,3,2,3,2,250,30.0,22,Frau,3,5.0,nein,50.0,im Schnitt 1 Mal pro Woche,passt insgesamt,3,0.0,2.5,2.0,1.0
27.09.2016 16:38:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,0.6086956521739131,NaN,NA,NA
27.09.2016 16:39:00,,4,1,2,1,4,1,3,1,4,2,NA,20.0,23,Frau,4,5.0,ja,40.0,im Schnitt 1 Mal pro Tag,passt insgesamt,1,0.043478260869565216,2.3,2.0,1.0
27.09.2016 20:49:38,UPH,3,2,1,3,2,2,2,1,4,1,NA,0.0,31,Frau,2,20.0,nein,4.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,5,0.043478260869565216,2.1,2.0,1.0
28.09.2016 16:26:10,KKG,4,1,3,2,3,1,3,2,4,1,174,2.0,21,Frau,2,40.0,nein,20.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,4,0.0,2.4,2.5,1.0
28.09.2016 18:06:22,CHL,3,3,2,3,2,2,3,1,3,4,NA,3.0,29,Mann,3,2.0,ja,30.0,im Schnitt 1 Mal pro Tag,passt insgesamt,2,0.043478260869565216,2.6,3.0,1.0
28.09.2016 18:06:57,Agw ,4,1,1,1,3,1,3,1,4,4,450,48.0,25,Mann,4,20.0,ja,70.0,im Schnitt mehrfach pro Tag,passt insgesamt,1,0.0,2.3,2.0,NA
28.09.2016 18:07:01,,3,2,3,1,4,2,4,2,3,2,NA,3.0,24,Mann,3,20.0,ja,5.0,im Schnitt mehrfach pro Tag,keine Antwort,2,0.043478260869565216,2.6,2.5,NA
28.09.2016 18:07:57,,4,2,2,1,4,3,4,1,4,2,300,3.0,35,Frau,3,45.0,nein,5.0,im Schnitt 1 Mal pro Monat,passt insgesamt,1,0.0,2.7,2.5,1.0
28.09.2016 18:08:34,KHD,4,1,3,2,2,1,3,2,3,1,75,10.0,28,Mann,3,30.0,ja,12.0,im Schnitt mehrfach pro Tag,passt insgesamt,4,0.0,2.2,2.0,NA
28.09.2016 18:08:39,UTS,3,2,1,2,3,2,2,2,4,1,150,3.0,30,Frau,2,10.0,nein,5.0,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,5,0.0,2.2,2.0,1.0
28.09.2016 18:08:47,KBW,4,1,1,2,4,1,3,2,3,1,200,0.0,26,Frau,1,10.0,ja,25.0,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,3,0.0,2.2,2.0,1.0
28.09.2016 18:08:48,XED,3,1,1,2,3,2,3,3,3,2,175,0.0,27,Frau,3,30.0,nein,2.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,3,0.0,2.3,2.5,1.0
28.09.2016 18:08:52,,2,2,2,3,2,2,3,3,3,2,240,2.0,25,Frau,2,1.0,ja,5.0,im Schnitt mehrfach pro Tag,keine Antwort,4,0.0,2.4,2.0,NA
28.09.2016 18:09:13,,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,NA,,NA,,,NA,0.4782608695652174,2.5,2.5,NA
28.09.2016 18:09:21,HCW,4,1,2,2,3,2,2,2,3,2,450,12.0,27,Mann,2,5.0,nein,24.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.3,2.0,NA
28.09.2016 18:09:42,KDH,3,1,1,2,3,2,3,2,4,3,200,6.0,23,Frau,3,2.0,nein,6.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.4,2.5,NA
28.09.2016 18:10:10,,3,2,1,1,4,2,3,2,4,2,360,12.0,28,Mann,3,5.0,ja,10.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,4,0.0,2.4,2.0,1.0
28.09.2016 18:10:47,,3,3,2,2,3,3,2,3,2,1,NA,15.0,27,Mann,2,5.0,nein,10.0,0,keine Antwort,3,0.043478260869565216,2.4,2.5,0.0
28.09.2016 18:10:53,Tal,3,2,1,3,2,2,3,2,3,2,2,98.0,26,Mann,4,220.0,ja,65.0,im Schnitt 1 Mal pro Woche,passt insgesamt,4,0.0,2.3,2.0,1.0
28.09.2016 18:10:59,WSD,3,1,1,3,3,1,2,2,3,1,12,0.0,27,Frau,2,10.0,nein,5.0,im Schnitt mehrfach pro Tag,keine Antwort,2,0.0,2.0,2.0,NA
28.09.2016 18:11:39,FDL,3,3,4,3,3,2,2,3,4,2,350,10.0,23,Mann,2,5.0,nein,30.0,im Schnitt 1 Mal pro Quartal (oder weniger),keine Antwort,3,0.0,2.9,3.0,1.0
28.09.2016 18:13:54,uph,4,1,2,1,4,1,3,2,4,1,NA,5.0,27,Frau,4,1.0,nein,8.0,im Schnitt mehrfach pro Tag,passt insgesamt,1,0.043478260869565216,2.3,2.0,NA
28.09.2016 22:41:06,MHZ,3,2,3,2,2,2,3,3,2,3,NA,5.0,26,Mann,2,7.0,nein,20.0,im Schnitt mehrfach pro Tag,passt insgesamt,4,0.043478260869565216,2.5,2.5,NA
30.09.2016 21:22:43,HBE42AC,4,4,4,2,3,2,3,2,3,1,350,1.0,23,Frau,2,60.0,nein,15.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.8,3.0,NA
01.10.2016 12:28:57,HLP,3,3,1,3,3,3,2,2,4,1,NA,2.0,28,Frau,3,2.0,nein,24.0,im Schnitt mehrfach pro Tag,passt insgesamt,5,0.043478260869565216,2.5,3.0,NA
01.10.2016 14:00:01,ANW,3,3,1,2,2,2,3,3,4,1,NA,3.0,33,Mann,2,30.0,nein,5.0,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,3,0.043478260869565216,2.4,2.5,1.0
02.10.2016 15:42:39,MHC,3,2,1,2,3,2,2,2,3,1,200,1.0,33,Frau,2,10.0,nein,2.0,im Schnitt 1 Mal pro Tag,keine Antwort,4,0.0,2.1,2.0,1.0
04.10.2016 11:39:17,,4,1,3,1,4,1,4,1,4,3,650,10.0,24,Mann,4,5.0,ja,50.0,im Schnitt 1 Mal pro Tag,passt insgesamt,2,0.0,2.6,3.0,1.0
04.10.2016 16:38:10,TYL,2,3,4,3,2,2,2,4,2,1,350,5.0,23,Frau,2,15.0,nein,20.0,im Schnitt 1 Mal pro Monat,passt insgesamt,2,0.0,2.5,2.0,1.0
04.10.2016 17:56:59,JBP,3,1,1,3,3,2,1,2,3,1,356,3.0,23,Frau,1,30.0,ja,30.0,im Schnitt mehrfach pro Tag,keine Antwort,4,0.0,2.0,2.0,NA
04.10.2016 18:56:03,,4,1,1,2,3,2,3,3,4,3,3000,1.0,24,Frau,3,10.0,nein,4.0,im Schnitt 1 Mal pro Monat,passt insgesamt,1,0.0,2.6,3.0,1.0
05.10.2016 16:12:00,RKB,4,1,2,1,4,1,3,1,4,2,300,12.0,24,Mann,4,2.0,ja,24.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.3,2.0,NA
05.10.2016 18:41:28,,3,3,1,3,3,3,4,1,4,1,200,0.0,25,Frau,1,30.0,nein,12.0,nie,passt insgesamt,4,0.0,2.6,3.0,NA
05.10.2016 19:39:16,,3,2,1,2,2,2,2,2,3,2,457,2.0,24,Frau,3,20.0,nein,18.0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,3,0.0,2.1,2.0,NA
06.10.2016 18:59:34,FNN,2,3,2,1,3,3,3,4,3,1,613,1.0,27,Mann,4,10.0,nein,1.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.5,3.0,NA
08.10.2016 11:35:33,,4,2,3,2,3,1,3,2,3,2,75,1.0,29,Frau,3,10.0,nein,4.0,im Schnitt 1 Mal pro Woche,passt insgesamt,2,0.0,2.5,2.5,1.0
10.10.2016 22:42:33,JCU,3,2,1,2,3,2,3,2,4,1,108,3.0,30,Frau,3,10.0,nein,5.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.3,2.0,NA
11.10.2016 20:09:32,FGW,4,1,1,1,4,2,3,1,4,2,508,24.0,26,Mann,3,10.0,nein,30.0,im Schnitt 1 Mal pro Monat,passt insgesamt,2,0.0,2.3,2.0,1.0
11.10.2016 20:34:16,,4,2,2,1,4,2,3,2,3,3,700,0.0,25,Frau,3,15.0,ja,35.0,im Schnitt mehrfach pro Tag,passt insgesamt,2,0.0,2.6,2.5,NA
11.10.2016 22:16:54,HUR,4,1,2,1,3,2,2,2,3,2,365,3.0,25,Frau,3,30.0,ja,20.0,im Schnitt mehrfach pro Tag,passt insgesamt,3,0.0,2.2,2.0,NA
11.10.2016 22:52:26,,4,1,2,1,4,1,4,1,4,3,165,4.0,27,Frau,4,5.0,nein,10.0,im Schnitt mehrfach pro Tag,passt insgesamt,1,0.0,2.5,2.5,NA
12.10.2016 16:31:10,GSW,4,1,2,1,4,1,4,1,4,2,520,24.0,25,Frau,4,20.0,nein,30.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,2,0.0,2.4,2.0,1.0
13.10.2016 21:07:37,,4,1,2,1,4,2,4,3,3,2,200,3.0,22,Frau,3,20.0,ja,2.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,2,0.0,2.6,2.5,1.0
16.10.2016 14:38:09,,3,3,2,2,3,4,4,2,4,4,NA,10.0,24,Frau,3,5.0,nein,10.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,3,0.043478260869565216,3.1,3.0,1.0
25.10.2016 22:40:42,BIC,3,1,1,2,3,2,3,3,3,1,NA,0.0,41,Frau,1,10.0,nein,4.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,5,0.043478260869565216,2.2,2.5,1.0
27.10.2016 18:48:17,RwE,3,2,4,1,3,2,3,2,4,3,727,5.0,26,Frau,3,15.0,nein,7.0,im Schnitt mehrfach pro Tag,passt insgesamt,4,0.0,2.7,3.0,NA
31.10.2016 15:50:09,MBD,2,3,2,3,2,2,2,3,2,2,150,0.0,22,Frau,2,10.0,nein,1.0,im Schnitt 1 Mal pro Tag,passt insgesamt,6,0.0,2.3,2.0,1.0
06.11.2016 18:22:58,EAB,4,2,1,2,3,1,2,2,4,1,NA,0.0,22,Frau,1,NA,nein,4.0,im Schnitt 1 Mal pro Woche,passt insgesamt,3,0.043478260869565216,2.2,2.0,1.0
10.11.2016 15:42:01,,3,2,2,1,3,3,4,3,4,3,500,0.0,26,Frau,3,NA,ja,5.0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,3,0.0,2.8,3.0,1.0
